fkey|symbol|name|board|stock_code|52_week_high|52_week_low|open|high|low|last|chg|chg_pct|Vol_00|buy_Vol_00|sell_Vol_00|update|logdate
32|UMW-C9|UMW-C9: CW UMW HOLDINGS BERHAD (RHB)|Warrants|4588C9|0.105|0.015|-|-|-|0.025|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|BJTOTO-CW|BJTOTO-CW: CW BERJAYA SPORTS TOTO BERHAD (MACQ)|Warrants|1562CW|0.1|0.065|0.075|0.075|0.075|0.075|0.005|7.14|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|ECOWLD-CQ|ECOWLD-CQ: CW ECO WORLD DEVELOPMENT GROUP BERHAD (MIBB)|Warrants|8206CQ|0.105|0.015|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|ECOWLD-CR|ECOWLD-CR: CW ECO WORLD DEVELOPMENT GROUP BERHAD (AM)|Warrants|8206CR|0.0|0.0|-|-|-|0.15|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|ECOWLD-CS|ECOWLD-CS: CW ECO WORLD DEVELOPMENT GROUP BERHAD (MACQ)|Warrants|8206CS|0.035|0.03|-|-|-|0.035|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|ECOWLD-CT|ECOWLD-CT: CW ECO WORLD DEVELOPMENT GROUP BERHAD (KIBB)|Warrants|8206CT|0.0|0.0|-|-|-|0.15|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|IOIPG-CU|IOIPG-CU: CW IOI PROPERTIES GROUP BERHAD (AM)|Warrants|5249CU|0.07|0.04|-|-|-|0.045|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|IOIPG-CV|IOIPG-CV: CW IOI PROPERTIES GROUP BERHAD (RHB)|Warrants|5249CV|0.34|0.175|-|-|-|0.245|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|MAHSING-C17|MAHSING-C17: CW MAH SING GROUP BERHAD (MACQ)|Warrants|858317|0.065|0.04|-|-|-|0.04|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|MAHSING-C18|MAHSING-C18: CW MAH SING GROUP BERHAD (RHB)|Warrants|858318|0.1|0.025|-|-|-|0.03|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|MAHSING-C19|MAHSING-C19: CW MAH SING GROUP BERHAD (KIBB)|Warrants|858319|0.04|0.035|-|-|-|0.035|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|MRCB-C32|MRCB-C32: CW MALAYSIAN RESOURCES CORPORATION BERHAD (CIMB)|Warrants|165132|0.2|0.005|0.025|0.035|0.025|0.035|0.0|0.0|0.025 / 1700|0.025 / 1700|0.025 / 1700|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|MRCB-C34|MRCB-C34: CW MALAYSIAN RESOURCES CORPORATION BERHAD (MACQ)|Warrants|165134|0.085|0.005|-|-|-|0.01|0.0|0.0|0.005 / 666|0.005 / 666|0.005 / 666|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|MRCB-C35|MRCB-C35: CW MALAYSIAN RESOURCES CORPORATION BERHAD (KIBB)|Warrants|165135|0.125|0.005|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|MRCB-C36|MRCB-C36: CW MALAYSIAN RESOURCES CORPORATION BERHAD (AM)|Warrants|165136|0.115|0.035|0.070|0.075|0.070|0.075|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|MRCB-C37|MRCB-C37: CW MALAYSIAN RESOURCES CORPORATION BERHAD (MACQ)|Warrants|165137|0.14|0.045|0.095|0.100|0.095|0.1|-0.005|-4.76|0.100 / 2100|0.100 / 2100|0.100 / 2100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|MRCB-C38|MRCB-C38: CW MALAYSIAN RESOURCES CORPORATION BERHAD (KIBB)|Warrants|165138|0.105|0.04|0.075|0.075|0.075|0.075|-0.005|-6.25|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|MRCB-C39|MRCB-C39: CW MALAYSIAN RESOURCES CORPORATION BERHAD (KIBB)|Warrants|165139|0.145|0.085|0.140|0.140|0.135|0.14|0.0|0.0|0.135 / 18100|0.135 / 18100|0.135 / 18100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|MRCB-C40|MRCB-C40: CW MALAYSIAN RESOURCES CORPORATION BERHAD (MIBB)|Warrants|165140|0.205|0.16|0.200|0.200|0.195|0.2|0.0|0.0|0.200 / 500|0.200 / 500|0.200 / 500|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|SIMEPROP-CG|SIMEPROP-CG: CW SIME DARBY PROPERTY BERHAD (MIBB)|Warrants|5288CG|0.16|0.02|-|-|-|0.02|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|SIMEPROP-CH|SIMEPROP-CH: CW SIME DARBY PROPERTY BERHAD (MACQ)|Warrants|5288CH|0.125|0.05|-|-|-|0.05|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|SIMEPROP-CI|SIMEPROP-CI: CW SIME DARBY PROPERTY BERHAD (KIBB)|Warrants|5288CI|0.065|0.005|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|SIMEPROP-CJ|SIMEPROP-CJ: CW SIME DARBY PROPERTY BERHAD (CIMB)|Warrants|5288CJ|0.045|0.015|-|-|-|0.03|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|SIMEPROP-CK|SIMEPROP-CK: CW SIME DARBY PROPERTY BERHAD (RHB)|Warrants|5288CK|0.085|0.06|-|-|-|0.075|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|SPSETIA-C10|SPSETIA-C10: CW S P SETIA BERHAD (CIMB)|Warrants|866410|0.105|0.015|-|-|-|0.05|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|SPSETIA-C11|SPSETIA-C11: CW S P SETIA BERHAD (RHB)|Warrants|866411|0.18|0.1|-|-|-|0.165|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|SPSETIA-C12|SPSETIA-C12: CW S P SETIA BERHAD (KIBB)|Warrants|866412|0.19|0.11|0.170|0.170|0.170|0.17|-0.005|-2.86|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|SPSETIA-C13|SPSETIA-C13: CW S P SETIA BERHAD (MACQ)|Warrants|866413|0.165|0.1|0.145|0.145|0.145|0.145|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|SPSETIA-C14|SPSETIA-C14: CW S P SETIA BERHAD (CIMB)|Warrants|866414|0.225|0.175|0.215|0.215|0.210|0.21|-0.005|-2.33|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|SPSETIA-C9|SPSETIA-C9: CW SP SETIA BERHAD (RHB)|Warrants|8664C9|0.08|0.01|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|UEMS-C62|UEMS-C62: CW UEM SUNRISE BERHAD (RHB)|Warrants|514862|0.155|0.015|-|-|-|0.03|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|UEMS-C64|UEMS-C64: CW UEM SUNRISE BERHAD (MIBB)|Warrants|514864|0.075|0.03|-|-|-|0.04|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|UEMS-C65|UEMS-C65: CW UEM SUNRISE BERHAD (MACQ)|Warrants|514865|0.1|0.04|0.090|0.090|0.090|0.09|-0.005|-5.26|0.085 / 5000|0.085 / 5000|0.085 / 5000|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
33|UEMS-C66|UEMS-C66: CW UEM SUNRISE BERHAD (KIBB)|Warrants|514866|0.08|0.055|0.075|0.075|0.075|0.075|-0.005|-6.25|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|ABMB-CX|ABMB-CX: CW ALLIANCE BANK MALAYSIA BERHAD (RHB)|Warrants|2488CX|0.11|0.01|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|ABMB-CY|ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB)|Warrants|2488CY|0.165|0.1|-|-|-|0.1|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|AMBANK-C10|AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB)|Warrants|101510|0.235|0.05|0.200|0.200|0.200|0.2|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|AMBANK-C11|AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB)|Warrants|101511|0.21|0.16|-|-|-|0.18|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|AMBANK-C12|AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB)|Warrants|101512|0.185|0.11|-|-|-|0.155|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|AMBANK-C13|AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ)|Warrants|101513|0.115|0.095|0.115|0.115|0.110|0.11|0.0|0.0|0.100 / 500|0.100 / 500|0.100 / 500|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|BURSA-C18|BURSA-C18: CW BURSA MALAYSIA BERHAD (CIMB)|Warrants|181818|0.145|0.005|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|BURSA-C20|BURSA-C20: CW BURSA MALAYSIA BERHAD (MACQ)|Warrants|181820|0.1|0.02|-|-|-|0.02|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|BURSA-C21|BURSA-C21: CW BURSA MALAYSIA BERHAD (RHB)|Warrants|181821|0.155|0.11|0.110|0.110|0.110|0.11|-0.025|-18.52|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|BURSA-C22|BURSA-C22: CW BURSA MALAYSIA BERHAD (MACQ)|Warrants|181822|0.12|0.08|0.100|0.100|0.095|0.095|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|CIMB-C38|CIMB-C38: CW CIMB GROUP HOLDINGS BERHAD (RHB)|Warrants|102338|0.155|0.05|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|CIMB-C40|CIMB-C40: CW CIMB GROUP HOLDINGS BERHAD (MACQ)|Warrants|102340|0.11|0.025|-|-|-|0.025|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|CIMB-C41|CIMB-C41: CW CIMB GROUP HOLDINGS BERHAD (MIBB)|Warrants|102341|0.145|0.075|-|-|-|0.075|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|CIMB-C42|CIMB-C42: CW CIMB GROUP HOLDINGS BERHAD (MIBB)|Warrants|102342|0.13|0.05|-|-|-|0.05|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|CIMB-C43|CIMB-C43: CW CIMB GROUP HOLDINGS BERHAD (MACQ)|Warrants|102343|0.14|0.045|-|-|-|0.045|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|CIMB-C44|CIMB-C44: CW CIMB GROUP HOLDINGS BERHAD (KIBB)|Warrants|102344|0.145|0.07|0.080|0.080|0.080|0.08|0.005|6.67|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|CIMB-C45|CIMB-C45: CW CIMB GROUP HOLDINGS BERHAD (MACQ)|Warrants|102345|0.17|0.105|0.120|0.120|0.115|0.115|0.0|0.0|0.110 / 3610|0.110 / 3610|0.110 / 3610|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|CIMB-C46|CIMB-C46: CW CIMB GROUP HOLDINGS BERHAD (RHB)|Warrants|102346|0.145|0.115|-|-|-|0.13|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|HLBANK-CN|HLBANK-CN: CW HONG LEONG BANK BERHAD (CIMB)|Warrants|5819CN|0.075|0.035|-|-|-|0.06|0.0|0.0|0.020 / 200|0.020 / 200|0.020 / 200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|HLBANK-CO|HLBANK-CO: CW HONG LEONG BANK BERHAD (RHB)|Warrants|5819CO|0.16|0.14|-|-|-|0.16|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MAYBANKC43|MAYBANKC43: CW MALAYAN BANKING BERHAD (CIMB)|Warrants|115543|0.18|0.08|-|-|-|0.095|0.0|0.0|0.080 / 55|0.080 / 55|0.080 / 55|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MAYBANKC44|MAYBANKC44: CW MALAYAN BANKING BERHAD (MACQ)|Warrants|115544|0.105|0.025|-|-|-|0.025|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MAYBANKC45|MAYBANKC45: CW MALAYAN BANKING BERHAD (AM)|Warrants|115545|0.155|0.06|-|-|-|0.065|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MAYBANKC46|MAYBANKC46: CW MALAYAN BANKING BERHAD (CIMB)|Warrants|115546|0.07|0.01|0.015|0.015|0.015|0.015|0.0|0.0|0.015 / 7300|0.015 / 7300|0.015 / 7300|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MAYBANKC47|MAYBANKC47: CW MALAYAN BANKING BERHAD (RHB)|Warrants|115547|0.115|0.035|-|-|-|0.035|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MAYBANKC48|MAYBANKC48: CW MALAYAN BANKING BERHAD (MACQ)|Warrants|115548|0.095|0.05|-|-|-|0.05|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MAYBANKC49|MAYBANKC49: CW MALAYAN BANKING BERHAD (MACQ)|Warrants|115549|0.155|0.12|0.130|0.130|0.125|0.125|0.0|0.0|0.120 / 100|0.120 / 100|0.120 / 100|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MAYBANKC50|MAYBANKC50: CW MALAYAN BANKING BERHAD (RHB)|Warrants|115550|0.135|0.105|-|-|-|0.11|0.0|0.0|0.105 / 150|0.105 / 150|0.105 / 150|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MAYBANKC51|MAYBANKC51: CW MALAYAN BANKING BERHAD (KIBB)|Warrants|115551|0.15|0.11|0.120|0.120|0.115|0.115|0.0|0.0|0.110 / 1000|0.110 / 1000|0.110 / 1000|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MBSB-C14|MBSB-C14: CW MALAYSIA BUILDING SOCIETY BERHAD (MACQ)|Warrants|117114|0.075|0.005|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MBSB-C15|MBSB-C15: CW MALAYSIA BUILDING SOCIETY BERHAD (CIMB)|Warrants|117115|0.08|0.01|0.020|0.025|0.020|0.025|0.005|25.0|0.020 / 3500|0.020 / 3500|0.020 / 3500|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MBSB-C16|MBSB-C16: CW MALAYSIA BUILDING SOCIETY BERHAD (MIBB)|Warrants|117116|0.14|0.08|0.090|0.090|0.090|0.09|-0.005|-5.26|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MBSB-C17|MBSB-C17: CW MALAYSIA BUILDING SOCIETY BERHAD (CIMB)|Warrants|117117|0.095|0.04|0.080|0.080|0.075|0.08|-0.005|-5.88|0.080 / 1198|0.080 / 1198|0.080 / 1198|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MBSB-C18|MBSB-C18: CW MALAYSIA BUILDING SOCIETY BERHAD (MACQ)|Warrants|117118|0.105|0.055|0.075|0.075|0.075|0.075|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MBSB-C19|MBSB-C19: CW MALAYSIA BUILDING SOCIETY BERHAD (KIBB)|Warrants|117119|0.105|0.06|0.080|0.080|0.080|0.08|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|MBSB-C20|MBSB-C20: CW MALAYSIA BUILDING SOCIETY BERHAD (MACQ)|Warrants|117120|0.04|0.03|0.035|0.035|0.035|0.035|-0.005|-12.5|0.030 / 2000|0.030 / 2000|0.030 / 2000|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|PBBANK-C26|PBBANK-C26: CW PUBLIC BANK BERHAD (MACQ)|Warrants|129526|0.195|0.05|-|-|-|0.05|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|PBBANK-C27|PBBANK-C27: CW PUBLIC BANK BERHAD (CIMB)|Warrants|129527|0.105|0.04|-|-|-|0.045|0.0|0.0|0.035 / 1200|0.035 / 1200|0.035 / 1200|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|PBBANK-C28|PBBANK-C28: CW PUBLIC BANK BERHAD (MIBB)|Warrants|129528|0.16|0.105|-|-|-|0.105|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|PBBANK-C29|PBBANK-C29: CW PUBLIC BANK BERHAD (KIBB)|Warrants|129529|0.27|0.205|0.205|0.205|0.205|0.205|-0.005|-2.38|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|PBBANK-C30|PBBANK-C30: CW PUBLIC BANK BERHAD (RHB)|Warrants|129530|0.15|0.125|-|-|-|0.125|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|PBBANK-C31|PBBANK-C31: CW PUBLIC BANK BERHAD (MACQ)|Warrants|129531|0.195|0.16|0.180|0.180|0.180|0.18|0.02|12.5|0.160 / 500|0.160 / 500|0.160 / 500|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|RHBBANK-C8|RHBBANK-C8: CW RHB BANK BERHAD (CIMB)|Warrants|1066C8|0.265|0.04|0.095|0.095|0.090|0.09|0.0|0.0|0.090 / 98|0.090 / 98|0.090 / 98|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|RHBBANKC10|RHBBANKC10: CW RHB BANK BERHAD (MIBB)|Warrants|106610|0.155|0.085|-|-|-|0.09|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|RHBBANKC11|RHBBANKC11: CW RHB BANK BERHAD (AM)|Warrants|106611|0.11|0.065|-|-|-|0.08|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
34|RHBBANKC12|RHBBANKC12: CW RHB BANK BERHAD (MACQ)|Warrants|106612|0.11|0.085|0.100|0.100|0.100|0.1|-0.005|-4.76|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|ASTRO-C10|ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB)|Warrants|639910|0.17|0.08|0.145|0.145|0.145|0.145|-0.01|-6.45|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|ASTRO-C11|ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB)|Warrants|639911|0.15|0.07|0.130|0.130|0.130|0.13|0.005|4.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|ASTRO-C12|ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ)|Warrants|639912|0.13|0.05|0.120|0.120|0.115|0.115|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|ASTRO-C13|ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB)|Warrants|639913|0.105|0.1|0.105|0.105|0.105|0.105|0.005|5.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|AXIATA-C28|AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB)|Warrants|688828|0.155|0.01|-|-|-|0.02|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|AXIATA-C29|AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB)|Warrants|688829|0.18|0.02|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|AXIATA-C30|AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB)|Warrants|688830|0.165|0.035|0.050|0.050|0.050|0.05|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|AXIATA-C31|AXIATA-C31: CW AXIATA GROUP BERHAD (AM)|Warrants|688831|0.115|0.03|-|-|-|0.04|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|AXIATA-C32|AXIATA-C32: CW AXIATA GROUP BERHAD (RHB)|Warrants|688832|0.145|0.09|0.135|0.135|0.135|0.135|-0.01|-6.9|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|AXIATA-C33|AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ)|Warrants|688833|0.215|0.135|0.205|0.205|0.200|0.2|-0.005|-2.44|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|AXIATA-C34|AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB)|Warrants|688834|0.205|0.095|-|-|-|0.2|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|AXIATA-C35|AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB)|Warrants|688835|0.18|0.115|0.175|0.180|0.175|0.18|0.005|2.86|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|AXIATA-C36|AXIATA-C36: CW AXIATA GROUP BERHAD (RHB)|Warrants|688836|0.205|0.145|-|-|-|0.205|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|DIGI-C24|DIGI-C24: CW DIGI.COM BERHAD (CIMB)|Warrants|694724|0.15|0.025|-|-|-|0.06|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|DIGI-C25|DIGI-C25: CW DIGI.COM BERHAD (MIBB)|Warrants|694725|0.185|0.085|-|-|-|0.105|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|DIGI-C26|DIGI-C26: CW DIGI.COM BERHAD (RHB)|Warrants|694726|0.145|0.1|0.130|0.130|0.130|0.13|-0.01|-7.14|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|DIGI-C27|DIGI-C27: CW DIGI.COM BERHAD (KIBB)|Warrants|694727|0.145|0.11|-|-|-|0.135|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|DIGI-C28|DIGI-C28: CW DIGI.COM BERHAD (MACQ)|Warrants|694728|0.3|0.06|-|-|-|0.07|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|MAXIS-C8|MAXIS-C8: CW MAXIS BERHAD (MIBB)|Warrants|6012C8|0.11|0.06|-|-|-|0.065|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|MAXIS-C9|MAXIS-C9: CW MAXIS BERHAD (KIBB)|Warrants|6012C9|0.11|0.065|0.070|0.070|0.070|0.07|-0.01|-12.5|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|TM-C27|TM-C27: CW TELEKOM MALAYSIA BERHAD (MACQ)|Warrants|486327|0.17|0.005|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
35|TM-C28|TM-C28: CW TELEKOM MALAYSIA BERHAD (CIMB)|Warrants|486328|0.09|0.005|-|-|-|0.005|0.0|0.0|0.000 / 0|0.000 / 0|0.000 / 0|22 Feb 2019 7:11 PM|2019-02-24 00:40:36
